toll_point_id,uf,regulador,jurisdicao,concessionaria,lote,codigo_praca,nome,tipo_ponto,rodovia,km,municipio,sentido,latitude,longitude,valor_base_categoria1_brl,eixos_2_brl,eixos_3_brl,eixos_4_brl,eixos_5_brl,eixos_6_brl,eixos_7_brl,eixos_8_brl,eixos_9_brl,status_operacional,classe_cobranca,calcular_pedagio,confianca_geo,confianca_valor,source_tarifa_url,source_geo_url
rj_estadual_rota116_p4_cordeiro,RJ,AGETRANSP,estadual,Rota 116 S/A,RJ-116/RJ-104,P4,Praça P4 - Cordeiro,praca_fisica,RJ-116,"122,3",Cordeiro,bidirecional,-22.05459935,-42.36236690,9.60,19.20,38.40,38.40,38.40,38.40,67.20,76.80,86.40,ativo,cobranca_confirmada,true,alta,alta,https://www.rota116.com.br/tarifas,OSM Overpass export (3).geojson + fonte oficial tarifária/concessionária já vinculada
rj_estadual_vialagos_p1_rio_bonito,RJ,AGETRANSP,estadual,CCR ViaLagos / Motiva,RJ-124,P1,Praça ViaLagos - Rio Bonito,praca_fisica,RJ-124,22,Rio Bonito,bidirecional,-22.80081600,-42.46453435,18.40,36.80,55.20,73.60,92.00,110.40,128.80,147.20,165.60,ativo,cobranca_confirmada,true,alta,alta,https://www.agetransp.rj.gov.br/concessionarias/vialagos,OSM Overpass export (3).geojson + fonte oficial tarifária/concessionária já vinculada
rj_municipal_viario_transolimpica_principal_sulacap,RJ,PREFEITURA_RIO_VIARIO,municipal,Concessionária ViaRio S.A.,Transolímpica,P1,Praça principal Transolímpica - Sulacap,praca_fisica,Transolímpica,,Rio de Janeiro,bidirecional,-22.89587420,-43.39907880,8.95,13.45,29.55,32.20,35.80,44.75,53.70,61.40,69.10,ativo,cobranca_confirmada,true,alta,media,https://www.viario.com.br/tarifas-do-pedagio.php,ViaRio site oficial confirma praça principal em Sulacap; OSM Overpass export (3).geojson; Bendito Guia/Cybo listing do ponto nomeado
rj_municipal_lamsa_linha_amarela_agua_santa,RJ,PREFEITURA_RIO_LAMSA,municipal,LAMSA / Linha Amarela S.A.,Linha Amarela,P1,Praça Linha Amarela - Água Santa,praca_fisica,Linha Amarela,,Rio de Janeiro,bidirecional,-22.90734193,-43.30888448,4.00,6.00,13.20,14.50,16.10,20.10,24.10,24.10,24.10,ativo,cobranca_confirmada,true,alta,media,https://www.tribunadosertao.com.br/rj-em-foco/2026/04/16/888445-linha-amarela-tera-reajuste-no-valor-do-pedagio-a-partir-de-sabado,OSM Overpass export (3).geojson + fonte oficial tarifária/concessionária já vinculada
mg_estadual_mg_lote_01_triangulo_mineiro_p1_uberaba,MG,ARTEMIG,estadual,EPR Triângulo / Concessionária Rodovias do Triângulo SPE S.A.,MG Lote 01 - Triângulo Mineiro,P1,P1 Uberaba,praca_fisica,CMG-452,"186,4",Uberaba,ambos,-19.20331290,-47.85067110,14.00,28.00,42.00,56.00,70.00,84.00,98.00,112.00,126.00,ativo,cobranca_confirmada,true,alta,alta,https://eprtriangulo.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_01_triangulo_mineiro_p2_perdizes,MG,ARTEMIG,estadual,EPR Triângulo / Concessionária Rodovias do Triângulo SPE S.A.,MG Lote 01 - Triângulo Mineiro,P2,P2 Perdizes,praca_fisica,BR-452,"260,30",Perdizes,ambos,-19.40492065,-47.31478945,14.00,28.00,42.00,56.00,70.00,84.00,98.00,112.00,126.00,ativo,cobranca_confirmada,true,alta,alta,https://eprtriangulo.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_01_triangulo_mineiro_p3_monte_carmelo,MG,ARTEMIG,estadual,EPR Triângulo / Concessionária Rodovias do Triângulo SPE S.A.,MG Lote 01 - Triângulo Mineiro,P3,P3 Monte Carmelo,praca_fisica,BR-365,"515,25",Monte Carmelo,ambos,-19.02811657,-47.25665637,14.00,28.00,42.00,56.00,70.00,84.00,98.00,112.00,126.00,ativo,cobranca_confirmada,true,alta,alta,https://eprtriangulo.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_01_triangulo_mineiro_p4_indianopolis,MG,ARTEMIG,estadual,EPR Triângulo / Concessionária Rodovias do Triângulo SPE S.A.,MG Lote 01 - Triângulo Mineiro,P4,P4 Indianópolis,praca_fisica,BR-365,"589,10",Indianópolis,ambos,-18.86676560,-48.01649285,14.00,28.00,42.00,56.00,70.00,84.00,98.00,112.00,126.00,ativo,cobranca_confirmada,true,alta,alta,https://eprtriangulo.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_01_triangulo_mineiro_p5_patrocinio,MG,ARTEMIG,estadual,EPR Triângulo / Concessionária Rodovias do Triângulo SPE S.A.,MG Lote 01 - Triângulo Mineiro,P5,P5 Patrocínio,praca_fisica,CMG-462,"34,15",Patrocínio,ambos,-19.13368305,-47.17422305,14.00,28.00,42.00,56.00,70.00,84.00,98.00,112.00,126.00,ativo,cobranca_confirmada,true,alta,alta,https://eprtriangulo.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_01_triangulo_mineiro_p6_nova_ponte,MG,ARTEMIG,estadual,EPR Triângulo / Concessionária Rodovias do Triângulo SPE S.A.,MG Lote 01 - Triângulo Mineiro,P6,P6 Nova Ponte,praca_fisica,MG-190,"6,80",Nova Ponte,ambos,-19.02392295,-47.57898510,14.00,28.00,42.00,56.00,70.00,84.00,98.00,112.00,126.00,ativo,cobranca_confirmada,true,alta,alta,https://eprtriangulo.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_01_triangulo_mineiro_p7_nova_ponte,MG,ARTEMIG,estadual,EPR Triângulo / Concessionária Rodovias do Triângulo SPE S.A.,MG Lote 01 - Triângulo Mineiro,P7,P7 Nova Ponte,praca_fisica,MG-190,"75,50",Nova Ponte,ambos,-19.02382760,-47.57896780,14.00,28.00,42.00,56.00,70.00,84.00,98.00,112.00,126.00,ativo,cobranca_confirmada,true,alta,alta,https://eprtriangulo.com.br/tarifa-de-pedagio/,validacao_manual_usuario_Daniel_2026-05-09
mg_estadual_mg_lote_01_triangulo_mineiro_p8_agua_comprida,MG,ARTEMIG,estadual,EPR Triângulo / Concessionária Rodovias do Triângulo SPE S.A.,MG Lote 01 - Triângulo Mineiro,P8,P8 Água Comprida,praca_fisica,MG-427,15,Água Comprida,ambos,-19.85948540,-48.07769600,14.00,28.00,42.00,56.00,70.00,84.00,98.00,112.00,126.00,ativo,cobranca_confirmada,true,alta,alta,https://eprtriangulo.com.br/tarifa-de-pedagio/,validacao_manual_usuario_Daniel_2026-05-09
mg_estadual_mg_lote_02_sul_de_minas_p1_caldas,MG,ARTEMIG,estadual,EPR Sul de Minas / Concessionária Rodovias do Sul de Minas SPE S.A.,MG Lote 02 - Sul de Minas,P1,P1 Caldas,praca_fisica,BR-459,"40,5",Caldas,ambos,-21.94517947,-46.45421755,10.10,20.20,30.30,40.40,50.50,60.60,70.70,80.80,90.90,ativo,cobranca_confirmada,true,alta,alta,https://eprsuldeminas.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_02_sul_de_minas_p2_senador_jose_bento,MG,ARTEMIG,estadual,EPR Sul de Minas / Concessionária Rodovias do Sul de Minas SPE S.A.,MG Lote 02 - Sul de Minas,P2,P2 Senador José Bento,praca_fisica,BR-459,"80,9",Senador José Bento,ambos,-22.15926520,-46.10701775,10.10,20.20,30.30,40.40,50.50,60.60,70.70,80.80,90.90,ativo,cobranca_confirmada,true,alta,alta,https://eprsuldeminas.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_02_sul_de_minas_p3_santa_rita_do_sapucai,MG,ARTEMIG,estadual,EPR Sul de Minas / Concessionária Rodovias do Sul de Minas SPE S.A.,MG Lote 02 - Sul de Minas,P3,P3 Santa Rita do Sapucaí,praca_fisica,BR-459,"117,3",Santa Rita do Sapucaí,ambos,-22.25475180,-45.82250605,10.10,20.20,30.30,40.40,50.50,60.60,70.70,80.80,90.90,ativo,cobranca_confirmada,true,alta,alta,https://eprsuldeminas.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_02_sul_de_minas_p4_pocos_de_caldas,MG,ARTEMIG,estadual,EPR Sul de Minas / Concessionária Rodovias do Sul de Minas SPE S.A.,MG Lote 02 - Sul de Minas,P4,P4 Poços de Caldas,praca_fisica,CMG-146,"622,8",Poços de Caldas,ambos,-21.90789465,-46.57825395,10.10,20.20,30.30,40.40,50.50,60.60,70.70,80.80,90.90,ativo,cobranca_confirmada,true,alta,alta,https://eprsuldeminas.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_02_sul_de_minas_p5_goncalves,MG,ARTEMIG,estadual,EPR Sul de Minas / Concessionária Rodovias do Sul de Minas SPE S.A.,MG Lote 02 - Sul de Minas,P5,P5 Gonçalves,praca_fisica,MG-173,"51,3",Gonçalves,ambos,-22.65345290,-45.74823670,10.10,20.20,30.30,40.40,50.50,60.60,70.70,80.80,90.90,ativo,cobranca_confirmada,true,alta,alta,https://eprsuldeminas.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_02_sul_de_minas_p6_borda_da_mata,MG,ARTEMIG,estadual,EPR Sul de Minas / Concessionária Rodovias do Sul de Minas SPE S.A.,MG Lote 02 - Sul de Minas,P6,P6 Borda da Mata,praca_fisica,MG-290,"34,5",Borda da Mata,ambos,-22.28965765,-46.19899555,10.10,20.20,30.30,40.40,50.50,60.60,70.70,80.80,90.90,ativo,cobranca_confirmada,true,alta,alta,https://eprsuldeminas.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_02_sul_de_minas_p7_ouro_fino,MG,ARTEMIG,estadual,EPR Sul de Minas / Concessionária Rodovias do Sul de Minas SPE S.A.,MG Lote 02 - Sul de Minas,P7,P7 Ouro Fino,praca_fisica,MG-290,"71,1",Ouro Fino,ambos,-22.27838835,-46.48766700,10.10,20.20,30.30,40.40,50.50,60.60,70.70,80.80,90.90,ativo,cobranca_confirmada,true,alta,alta,https://eprsuldeminas.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_02_sul_de_minas_p8_monte_siao,MG,ARTEMIG,estadual,EPR Sul de Minas / Concessionária Rodovias do Sul de Minas SPE S.A.,MG Lote 02 - Sul de Minas,P8,P8 Monte Sião Free Flow,portico_free_flow,MG-459,"6,4",Monte Sião,ambos,-22.35383030,-46.46189240,10.10,20.20,30.30,40.40,50.50,60.60,70.70,80.80,90.90,ativo,cobranca_confirmada,true,alta,alta,https://eprsuldeminas.com.br/tarifa-de-pedagio/,validacao_manual_usuario_Daniel_2026-05-09
mg_estadual_mg_lote_03_varginha_furnas_p1_nepomuceno,MG,ARTEMIG,estadual,EPR Vias do Café / Concessionária Rodovias do Café SPE S.A.,MG Lote 03 - Varginha/Furnas,P1,P1 Nepomuceno,praca_fisica,BR-265,"366,5",Nepomuceno,ambos,-21.24639155,-45.36019325,15.00,30.00,45.00,60.00,75.00,90.00,105.00,120.00,135.00,ativo,cobranca_confirmada,true,alta,alta,https://eprviasdocafe.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_03_varginha_furnas_p2_boa_esperanca,MG,ARTEMIG,estadual,EPR Vias do Café / Concessionária Rodovias do Café SPE S.A.,MG Lote 03 - Varginha/Furnas,P2,P2 Boa Esperança,praca_fisica,BR-265,396,Boa Esperança,ambos,-21.14694455,-45.56968215,15.00,30.00,45.00,60.00,75.00,90.00,105.00,120.00,135.00,ativo,cobranca_confirmada,true,alta,alta,https://eprviasdocafe.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_03_varginha_furnas_p3_muzambinho,MG,ARTEMIG,estadual,EPR Vias do Café / Concessionária Rodovias do Café SPE S.A.,MG Lote 03 - Varginha/Furnas,P3,P3 Muzambinho,praca_fisica,BR-146,"529,2",Muzambinho,ambos,-21.35836725,-46.50043335,15.00,30.00,45.00,60.00,75.00,90.00,105.00,120.00,135.00,ativo,cobranca_confirmada,true,alta,alta,https://eprviasdocafe.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_03_varginha_furnas_p4_monte_santo_de_minas,MG,ARTEMIG,estadual,EPR Vias do Café / Concessionária Rodovias do Café SPE S.A.,MG Lote 03 - Varginha/Furnas,P4,P4 Monte Santo de Minas,praca_fisica,CMG-491,46,Monte Santo de Minas,ambos,-21.25399420,-46.95032850,15.00,30.00,45.00,60.00,75.00,90.00,105.00,120.00,135.00,ativo,cobranca_confirmada,true,alta,alta,https://eprviasdocafe.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_03_varginha_furnas_p5_alfenas,MG,ARTEMIG,estadual,EPR Vias do Café / Concessionária Rodovias do Café SPE S.A.,MG Lote 03 - Varginha/Furnas,P5,P5 Alfenas,praca_fisica,CMG-491,"159,1",Alfenas,ambos,-21.43759095,-46.09970235,15.00,30.00,45.00,60.00,75.00,90.00,105.00,120.00,135.00,ativo,cobranca_confirmada,true,alta,alta,https://eprviasdocafe.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_lote_03_varginha_furnas_p6_tres_coracoes,MG,ARTEMIG,estadual,EPR Vias do Café / Concessionária Rodovias do Café SPE S.A.,MG Lote 03 - Varginha/Furnas,P6,P6 Três Corações,praca_fisica,CMG-491,"251,6",Três Corações,ambos,-21.63251560,-45.39185695,15.00,30.00,45.00,60.00,75.00,90.00,105.00,120.00,135.00,ativo,cobranca_confirmada,true,alta,alta,https://eprviasdocafe.com.br/tarifa-de-pedagio/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_050_via_nascentes_p1_itauna,MG,ARTEMIG,estadual,Via Nascentes / Via Appia,MG-050 / Via Nascentes,P1,P1 Itaúna,praca_fisica,MG-050,81,Itaúna,ambos,-20.03959080,-44.53310580,8.80,17.60,26.40,35.20,44.00,52.80,61.60,70.40,79.20,ativo,cobranca_confirmada,true,alta,media,https://viaappia.com.br/nascentes-tarifas/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_050_via_nascentes_p2_sao_sebastiao_do_oeste,MG,ARTEMIG,estadual,Via Nascentes / Via Appia,MG-050 / Via Nascentes,P2,P2 São Sebastião do Oeste,praca_fisica,MG-050,"149,5",São Sebastião do Oeste,ambos,-20.19349295,-44.99772645,8.80,17.60,26.40,35.20,44.00,52.80,61.60,70.40,79.20,ativo,cobranca_confirmada,true,alta,media,https://viaappia.com.br/nascentes-tarifas/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_050_via_nascentes_p3_formiga,MG,ARTEMIG,estadual,Via Nascentes / Via Appia,MG-050 / Via Nascentes,P3,P3 Formiga / Córrego Fundo,praca_fisica,MG-050,"219,9",Formiga,ambos,-20.48721500,-45.59842685,8.80,17.60,26.40,35.20,44.00,52.80,61.60,70.40,79.20,ativo,cobranca_confirmada,true,alta,media,https://viaappia.com.br/nascentes-tarifas/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_050_via_nascentes_p4_piumhi,MG,ARTEMIG,estadual,Via Nascentes / Via Appia,MG-050 / Via Nascentes,P4,P4 Piumhi,praca_fisica,MG-050,"270,7",Piumhi,ambos,-20.51177345,-45.97428025,8.80,17.60,26.40,35.20,44.00,52.80,61.60,70.40,79.20,ativo,cobranca_confirmada,true,alta,media,https://viaappia.com.br/nascentes-tarifas/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_050_via_nascentes_p5_passos,MG,ARTEMIG,estadual,Via Nascentes / Via Appia,MG-050 / Via Nascentes,P5,P5 Passos,praca_fisica,MG-050,333,Passos,ambos,-20.72348145,-46.40197250,8.80,17.60,26.40,35.20,44.00,52.80,61.60,70.40,79.20,ativo,cobranca_confirmada,true,alta,media,https://viaappia.com.br/nascentes-tarifas/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_mg_050_via_nascentes_p6_pratapolis,MG,ARTEMIG,estadual,Via Nascentes / Via Appia,MG-050 / Via Nascentes,P6,P6 Pratápolis,praca_fisica,MG-050,"389,2",Pratápolis,ambos,-20.84279515,-46.87799320,8.80,17.60,26.40,35.20,44.00,52.80,61.60,70.40,79.20,ativo,cobranca_confirmada,true,alta,media,https://viaappia.com.br/nascentes-tarifas/,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_br_135_ecovias_norte_minas_p1_montes_claros,MG,ARTEMIG,estadual,Ecovias Norte Minas / Eco135,BR-135 / Ecovias Norte Minas,P1,P1 Montes Claros,praca_fisica,BR-135,399,Montes Claros,ambos,-17.01403845,-43.84954175,10.60,21.20,31.80,42.40,53.00,63.60,74.20,84.80,95.40,ativo,cobranca_confirmada,true,alta,alta,https://www.ecoviasnorteminas.com.br/condicoes-da-via,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_br_135_ecovias_norte_minas_p2_bocaiuva,MG,ARTEMIG,estadual,Ecovias Norte Minas / Eco135,BR-135 / Ecovias Norte Minas,P2,P2 Bocaiuva,praca_fisica,BR-135,466,Bocaiúva,ambos,-17.52101985,-44.05266205,10.60,21.20,31.80,42.40,53.00,63.60,74.20,84.80,95.40,ativo,cobranca_confirmada,true,alta,alta,https://www.ecoviasnorteminas.com.br/condicoes-da-via,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_br_135_ecovias_norte_minas_p3_buenopolis,MG,ARTEMIG,estadual,Ecovias Norte Minas / Eco135,BR-135 / Ecovias Norte Minas,P3,P3 Buenópolis,praca_fisica,BR-135,523,Buenópolis,ambos,-17.98495985,-44.16873515,10.60,21.20,31.80,42.40,53.00,63.60,74.20,84.80,95.40,ativo,cobranca_confirmada,true,alta,alta,https://www.ecoviasnorteminas.com.br/condicoes-da-via,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_br_135_ecovias_norte_minas_p4_corinto,MG,ARTEMIG,estadual,Ecovias Norte Minas / Eco135,BR-135 / Ecovias Norte Minas,P4,P4 Corinto,praca_fisica,BR-135,583,Corinto,ambos,-18.43135370,-44.45694605,10.60,21.20,31.80,42.40,53.00,63.60,74.20,84.80,95.40,ativo,cobranca_confirmada,true,alta,alta,https://www.ecoviasnorteminas.com.br/condicoes-da-via,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_br_135_ecovias_norte_minas_p5_curvelo,MG,ARTEMIG,estadual,Ecovias Norte Minas / Eco135,BR-135 / Ecovias Norte Minas,P5,P5 Curvelo,praca_fisica,BR-135,634,Curvelo,ambos,-18.95983830,-44.37122365,10.60,21.20,31.80,42.40,53.00,63.60,74.20,84.80,95.40,ativo,cobranca_confirmada,true,alta,alta,https://www.ecoviasnorteminas.com.br/condicoes-da-via,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mg_estadual_br_135_ecovias_norte_minas_p6_curvelo,MG,ARTEMIG,estadual,Ecovias Norte Minas / Eco135,BR-135 / Ecovias Norte Minas,P6,P6 Curvelo / LMG-754,praca_fisica,LMG-754,25,Curvelo,ambos,-18.95983830,-44.37122365,10.60,21.20,31.80,42.40,53.00,63.60,74.20,84.80,95.40,ativo,cobranca_confirmada,true,alta,alta,https://www.ecoviasnorteminas.com.br/condicoes-da-via,OSM Overpass export (8).geojson cruzado com fonte oficial de praça/rodovia/km
mt_rodovia_da_mudanca_p1,MT,AGER-MT,estadual,Rodovia da Mudança,MT-449/010/338/484,P1,P1 Lucas do Rio Verde / Groslândia,praca_fisica,MT-449,,Lucas do Rio Verde,ambos,-12.96846040,-55.97538270,11.50,23.00,34.50,46.00,57.50,69.00,80.50,92.00,103.50,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_rodovia_da_mudanca_p2,MT,AGER-MT,estadual,Rodovia da Mudança,MT-449/010/338/484,P2,P2 Tapurah / Ana Terra,praca_fisica,MT-338/MT-010,,Tapurah,ambos,-12.82538345,-56.46124065,11.50,23.00,34.50,46.00,57.50,69.00,80.50,92.00,103.50,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_intervias_mt_242_p1,MT,AGER-MT,estadual,Intervias MT-242,MT-242/493/140,P1,P1 Nova Ubiratã,praca_fisica,MT-242,,Nova Ubiratã,ambos,-12.61428530,-55.63644750,14.70,29.40,44.10,58.80,73.50,88.20,102.90,117.60,132.30,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_apasi_p1,MT,AGER-MT,estadual,APASI,MT-242/491,P1,P1 Ipiranga do Norte,praca_fisica,MT-242,,Ipiranga do Norte,ambos,-12.48436580,-55.76398095,14.10,28.20,42.30,56.40,70.50,84.60,98.70,112.80,126.90,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_sps_concessionaria_p1,MT,AGER-MT,estadual,SPS Concessionária,MT-235,P1,P1 Nova Mutum,praca_fisica,MT-235,5,Nova Mutum,ambos,-13.81276840,-56.03905800,14.00,28.00,42.00,56.00,70.00,84.00,98.00,112.00,126.00,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_morro_da_mesa_p1,MT,AGER-MT,estadual,Morro da Mesa,MT-130 Rondonópolis–Primavera,P1,P1 Rondonópolis,praca_fisica,MT-130,9+150,Rondonópolis,ambos,-16.34988145,-54.58134000,11.70,23.40,35.10,46.80,58.50,70.20,81.90,93.60,105.30,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_morro_da_mesa_p2,MT,AGER-MT,estadual,Morro da Mesa,MT-130 Rondonópolis–Primavera,P2,P2 Primavera do Leste,praca_fisica,MT-130,110+315,Primavera do Leste,ambos,-15.58414110,-54.39205555,11.70,23.40,35.10,46.80,58.50,70.20,81.90,93.60,105.30,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_via_brasil_mt_100_p1,MT,AGER-MT,estadual,Via Brasil MT-100,MT-100,P1,P1 Alto Taquari,praca_fisica,MT-100,11+145,Alto Taquari,ambos,-17.95871695,-53.21388445,11.70,23.40,35.10,46.80,58.50,70.20,81.90,93.60,105.30,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_via_brasil_mt_100_p2,MT,AGER-MT,estadual,Via Brasil MT-100,MT-100,P2,P2 Alto Araguaia,praca_fisica,MT-100,83+485,Alto Araguaia,ambos,-17.37998930,-53.23804520,11.70,23.40,35.10,46.80,58.50,70.20,81.90,93.60,105.30,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_via_brasil_mt_246_p1,MT,AGER-MT,estadual,Via Brasil MT-246,MT-246/343/358/480,P1,P1 Rosário Oeste,praca_fisica,MT-246,,Rosário Oeste,ambos,-15.14736395,-56.58544950,10.90,21.80,32.70,43.60,54.50,65.40,76.30,87.20,98.10,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_via_brasil_mt_246_p2,MT,AGER-MT,estadual,Via Brasil MT-246,MT-246/343/358/480,P2,P2 Barra do Bugres,praca_fisica,MT-246/MT-343,,Barra do Bugres,ambos,-15.02090310,-57.18097045,10.90,21.80,32.70,43.60,54.50,65.40,76.30,87.20,98.10,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_via_brasil_mt_246_p3,MT,AGER-MT,estadual,Via Brasil MT-246,MT-246/343/358/480,P3,P3 Tangará da Serra 1,praca_fisica,MT-358,,Tangará da Serra,ambos,-14.66418410,-57.32353830,10.90,21.80,32.70,43.60,54.50,65.40,76.30,87.20,98.10,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_via_brasil_mt_246_p4,MT,AGER-MT,estadual,Via Brasil MT-246,MT-246/343/358/480,P4,P4 Tangará da Serra 2,praca_fisica,MT-358/MT-480,,Tangará da Serra,ambos,-14.50884370,-57.91221360,10.90,21.80,32.70,43.60,54.50,65.40,76.30,87.20,98.10,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_via_brasil_mt_320_p1,MT,AGER-MT,estadual,Via Brasil MT-320,MT-320/208,P1,P1 Colíder,praca_fisica,MT-320,"14,7",Colíder,ambos,-10.80508875,-55.32485870,11.70,23.40,35.10,46.80,58.50,70.20,81.90,93.60,105.30,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
mt_via_brasil_mt_320_p2,MT,AGER-MT,estadual,Via Brasil MT-320,MT-320/208,P2,P2 Nova Canaã do Norte,praca_fisica,MT-320,"59,8",Nova Canaã do Norte,ambos,-10.44967120,-55.73136630,11.70,23.40,35.10,46.80,58.50,70.20,81.90,93.60,105.30,ativo,cobranca_confirmada,true,alta,alta,AGER-MT/concessionária,OSM Overpass export (4).geojson
